#separator:tab
#html:false
#tags column:17
#columns:word	rank	word_furigana	reading	type	pos	english	nepali	sentence1	sentence1_en	sentence2	sentence2_en	sentence3	sentence3_en	frame	note	tags
争う	600	争[あらそ]う	あらそう	verb	v5 transitive/intransitive	to compete; to fight; to dispute	लड्नु; प्रतिस्पर्धा गर्नु	二[ふた]つのチームが 優勝[ゆうしょう]を 争[あらそ]っている。	Two teams are competing for the championship.	兄弟[きょうだい]で 財産[ざいさん]を 争[あらそ]うのは 悲[かな]しい。	It is sad for siblings to fight over an inheritance.	一分[いっぷん] 一秒[いちびょう]を 争[あらそ]う 状況[じょうきょう]だ。	It is a situation where every second counts.	Aを争う／AとBが争う	争い = dispute/conflict. 戦争 (war), 競争 (competition) share the kanji.	N3 batch5 day24 verb
検討	601	検討[けんとう]	けんとう	noun	noun / suru-verb	consideration; examination (of a proposal)	विचार गर्नु; जाँच्नु	ご 提案[ていあん]について、 社内[しゃない]で 検討[けんとう]いたします。	We will consider your proposal internally.	検討[けんとう]した 結果[けっか]、 今回[こんかい]は 見送[みおく]ることにした。	After consideration, we decided to pass this time.	前向[まえむ]きに 検討[けんとう]させていただきます。	We will give it positive consideration.	Aを検討する／検討中	Business essential. 検討します is often a polite 'probably no'. 検討中 = under review.	N3 batch5 day25 noun
提案	602	提案[ていあん]	ていあん	noun	noun / suru-verb	proposal; suggestion	प्रस्ताव	新[あたら]しい 企画[きかく]を 部長[ぶちょう]に 提案[ていあん]した。	I proposed a new project to the department head.	彼女[かのじょ]の 提案[ていあん]は 会議[かいぎ]で 受[う]け 入[い]れられた。	Her proposal was accepted at the meeting.	何[なに]か 提案[ていあん]があれば、 遠慮[えんりょ]なく 言[い]ってください。	If you have any suggestions, do not hesitate to say so.	AにBを提案する／提案を受け入れる	提案書 = proposal document. 提出 (batch1), 提供 (day25) share 提 = present/offer.	N3 batch5 day25 noun
承認	603	承認[しょうにん]	しょうにん	noun	noun / suru-verb	approval; authorization	स्वीकृति; अनुमोदन	この 支出[ししゅつ]には 部長[ぶちょう]の 承認[しょうにん]が 必要[ひつよう]だ。	This expense requires the department head's approval.	申請[しんせい]が 承認[しょうにん]されるまで 一週間[いっしゅうかん]かかる。	It takes a week until the application is approved.	変更[へんこう]は 承認[しょうにん]を 得[え]てから 行[おこな]う。	Changes are made after obtaining approval.	Aを承認する／承認を得る	Workflow word (approval flow). 許可 (batch2) = permission; 承認 = formal sign-off.	N3 batch5 day25 noun
賛成	604	賛成[さんせい]	さんせい	noun	noun / suru-verb	agreement; approval (of an opinion)	सहमति; समर्थन	私[わたし]はその 意見[いけん]に 賛成[さんせい]です。	I agree with that opinion.	計画[けいかく]に 賛成[さんせい]する 人[ひと]が 多[おお]かった。	Many people were in favor of the plan.	賛成[さんせい]の 人[ひと]は 手[て]を 挙[あ]げてください。	Those in favor, please raise your hand.	Aに賛成する／賛成・反対	Opposite: 反対. 賛成する = be for; 承認する = officially approve.	N3 batch5 day25 noun
拒否	605	拒否[きょひ]	きょひ	noun	noun / suru-verb	refusal; rejection	अस्वीकार; इन्कार	彼[かれ]は 私[わたし]の 頼[たの]みを 拒否[きょひ]した。	He refused my request.	会社[かいしゃ]は 労働者[ろうどうしゃ]の 要求[ようきゅう]を 拒否[きょひ]した。	The company rejected the workers' demands.	登校[とうこう] 拒否[きょひ]の 子[こ]どもが 増[ふ]えている。	More children are refusing to go to school.	Aを拒否する	Strong, formal refusal. 断る (batch1) = decline (everyday).	N3 batch5 day25 noun
議論	606	議論[ぎろん]	ぎろん	noun	noun / suru-verb	discussion; debate; argument	बहस; छलफल	その 問題[もんだい]について 長[なが]い 議論[ぎろん]が 続[つづ]いた。	A long discussion continued about that issue.	感情的[かんじょうてき]にならず、 冷静[れいせい]に 議論[ぎろん]しよう。	Let us debate calmly without getting emotional.	議論[ぎろん]の 結果[けっか]、 計画[けいかく]は 変更[へんこう]された。	As a result of the debate, the plan was changed.	Aについて議論する	議論 = reasoned debate; 相談 (batch1) = consulting; 会議 = a meeting. 結論 pairs with it.	N3 batch5 day25 noun
交渉	607	交渉[こうしょう]	こうしょう	noun	noun / suru-verb	negotiation	वार्ता; मोलतोल	給料[きゅうりょう]について 会社[かいしゃ]と 交渉[こうしょう]した。	I negotiated with the company about salary.	交渉[こうしょう]の 結果[けっか]、 値段[ねだん]が 少[すこ]し 下[さ]がった。	As a result of negotiation, the price came down a little.	両国[りょうこく]の 交渉[こうしょう]は 難[むずか]しい 状況[じょうきょう]にある。	Negotiations between the two countries are in a difficult state.	Aと交渉する	値段の交渉 = haggling. 妥協 (next) = the compromise that ends it.	N3 batch5 day25 noun
妥協	608	妥協[だきょう]	だきょう	noun	noun / suru-verb	compromise	सम्झौता (मध्यमार्ग)	お 互[たが]いに 妥協[だきょう]して、 話[はなし]がまとまった。	We each compromised and reached an agreement.	品質[ひんしつ]では 妥協[だきょう]したくない。	I do not want to compromise on quality.	妥協[だきょう] 案[あん]を 出[だ]して、 会議[かいぎ]を 終[お]えた。	We put forward a compromise plan and ended the meeting.	Aと妥協する／妥協しない	Slightly negative nuance (settling). 妥協案 = compromise proposal.	N3 batch5 day25 noun
貢献	609	貢献[こうけん]	こうけん	noun	noun / suru-verb	contribution	योगदान	社会[しゃかい]に 貢献[こうけん]できる 仕事[しごと]がしたい。	I want work that lets me contribute to society.	彼[かれ]はチームの 勝利[しょうり]に 大[おお]きく 貢献[こうけん]した。	He contributed greatly to the team's victory.	地域[ちいき]への 貢献[こうけん]が 評価[ひょうか]された。	His contribution to the community was recognized.	Aに貢献する	Resume/interview word: 会社に貢献したい. 社会貢献 = social contribution.	N3 batch5 day25 noun
出席	610	出席[しゅっせき]	しゅっせき	noun	noun / suru-verb	attendance	उपस्थिति	明日[あした]の 会議[かいぎ]に 出席[しゅっせき]します。	I will attend tomorrow's meeting.	出席[しゅっせき]する 人[ひと]の 数[かず]を 教[おし]えてください。	Please tell me the number of people attending.	授業[じゅぎょう]の 出席[しゅっせき]が 足[た]りないと、 単位[たんい]がもらえない。	If class attendance is insufficient, you cannot get credit.	Aに出席する／出席・欠席	Meetings, classes, ceremonies. Opposite: 欠席 (next). 参加 (batch1) = take part.	N3 batch5 day25 noun
欠席	611	欠席[けっせき]	けっせき	noun	noun / suru-verb	absence (from a meeting/class)	अनुपस्थिति	病気[びょうき]で 授業[じゅぎょう]を 欠席[けっせき]した。	I missed class due to illness.	欠席[けっせき]する 場合[ばあい]は 前日[ぜんじつ]までに 連絡[れんらく]してください。	If you will be absent, please contact us by the day before.	今日[きょう]の 会議[かいぎ]は 欠席者[けっせきしゃ]が 多[おお]かった。	Many people were absent from today's meeting.	Aを欠席する／欠席者	Pair with 出席. 欠 = lacking (欠点 = flaw, 不足 = shortage).	N3 batch5 day25 noun
通勤	612	通勤[つうきん]	つうきん	noun	noun / suru-verb	commuting (to work)	अफिस आवतजावत	毎日[まいにち] 電車[でんしゃ]で 一時間[いちじかん] 通勤[つうきん]している。	I commute an hour by train every day.	通勤[つうきん] 時間[じかん]に 英語[えいご]を 聞[き]いている。	I listen to English during my commute.	通勤[つうきん]ラッシュはできるだけ 避[さ]けたい。	I want to avoid the commuter rush as much as possible.	Aで通勤する／通勤時間	通勤 = to work; 通学 = to school. 通勤手当 = commuting allowance.	N3 batch5 day25 noun
勤務	613	勤務[きんむ]	きんむ	noun	noun / suru-verb	work; duty; service (at a workplace)	काम (कार्यालय); सेवा	勤務[きんむ] 時間[じかん]は 九時[くじ]から 六時[ろくじ]までです。	Working hours are nine to six.	彼[かれ]は 東京[とうきょう] 支店[してん]に 勤務[きんむ]している。	He works at the Tokyo branch.	在宅[ざいたく] 勤務[きんむ]が 認[みと]められた。	Working from home was approved.	Aに勤務する／勤務時間・勤務先	Formal 'work at'. 勤務先 = employer/workplace (on forms). 勤める is the verb (務める/努める trap, batch4).	N3 batch5 day25 noun
就職	614	就職[しゅうしょく]	しゅうしょく	noun	noun / suru-verb	getting a job; finding employment	जागिर पाउनु	大学[だいがく]を 卒業[そつぎょう]して、IT 企業[きぎょう]に 就職[しゅうしょく]した。	After graduating from university, I got a job at an IT company.	就職[しゅうしょく] 活動[かつどう]は 思[おも]ったより 大変[たいへん]だった。	Job hunting was harder than I thought.	日本[にほん]で 就職[しゅうしょく]するには 日本語[にほんご]の 力[ちから]が 必要[ひつよう]だ。	To get a job in Japan, Japanese ability is necessary.	Aに就職する／就職活動（就活）	就活 = job hunting (abbr). Trio: 就職 (get) / 退職 (leave) / 転職 (change).	N3 batch5 day25 noun
退職	615	退職[たいしょく]	たいしょく	noun	noun / suru-verb	resignation; retirement	राजीनामा; अवकाश	父[ちち]は 六十歳[ろくじゅっさい]で 退職[たいしょく]した。	My father retired at sixty.	退職[たいしょく]の 理由[りゆう]を 聞[き]かれた。	I was asked the reason for my resignation.	退職[たいしょく] 後[ご]は 田舎[いなか]でゆっくり 暮[く]らしたい。	After retirement, I want to live quietly in the countryside.	Aを退職する／退職後	退職 covers quitting and retiring. 定年退職 = mandatory-age retirement. 辞める = quit (spoken).	N3 batch5 day25 noun
転職	616	転職[てんしょく]	てんしょく	noun	noun / suru-verb	changing jobs	जागिर परिवर्तन	給料[きゅうりょう]が 低[ひく]いので、 転職[てんしょく]を 考[かんが]えている。	The pay is low, so I am thinking of changing jobs.	転職[てんしょく]して 一年[いちねん]が 経[た]った。	A year has passed since I changed jobs.	転職[てんしょく] 活動[かつどう]を 会社[かいしゃ]に 知[し]られたくない。	I do not want the company to know I am job hunting.	Aに転職する／転職活動	Your own history word. 転 = turn/change (転勤 = transfer, 転校 = change schools).	N3 batch5 day25 noun
経営	617	経営[けいえい]	けいえい	noun	noun / suru-verb	management; running (a business)	व्यवस्थापन; व्यवसाय सञ्चालन	父[ちち]は 小[ちい]さな 会社[かいしゃ]を 経営[けいえい]している。	My father runs a small company.	経営[けいえい]が 苦[くる]しくて、 店[みせ]を 閉[し]めることになった。	Business was struggling, and the shop is closing.	経営者[けいえいしゃ]には 決断[けつだん] 力[りょく]が 必要[ひつよう]だ。	Managers need decisiveness.	Aを経営する／経営者	経営者 = business owner/executive. 経済 (batch2) shares 経. 管理 = manage (operations).	N3 batch5 day25 noun
営業	618	営業[えいぎょう]	えいぎょう	noun	noun / suru-verb	business (operations); sales (department)	व्यापार सञ्चालन; बिक्री विभाग	この 店[みせ]は 二十四[にじゅうよ] 時間[じかん] 営業[えいぎょう]している。	This shop is open 24 hours.	営業[えいぎょう] 時間[じかん]は 十時[じゅうじ]から 八時[はちじ]までです。	Business hours are ten to eight.	彼[かれ]は 営業[えいぎょう] 部[ぶ]で 働[はたら]いている。	He works in the sales department.	営業する／営業時間／営業部	営業中 = 'Open' sign. 営業部 = sales dept. Two meanings: being open for business / sales role.	N3 batch5 day25 noun
契約	619	契約[けいやく]	けいやく	noun	noun / suru-verb	contract	सम्झौता; करार	アパートの 契約[けいやく]を 更新[こうしん]した。	I renewed the apartment contract.	契約[けいやく] 内容[ないよう]をよく 読[よ]んでからサインしてください。	Read the contract terms carefully before signing.	契約[けいやく] 社員[しゃいん]として 働[はたら]いている。	I work as a contract employee.	Aと契約する／契約を結ぶ・更新する	契約社員 vs 正社員 (regular employee) — Japan employment terms. 契約を結ぶ uses 結ぶ (day 24).	N3 batch5 day25 noun
取引	620	取引[とりひき]	とりひき	noun	noun / suru-verb	transaction; dealings; business (with a partner)	लेनदेन; कारोबार	その 会社[かいしゃ]とは 長年[ながねん] 取引[とりひき]がある。	We have done business with that company for many years.	取引[とりひき] 先[さき]との 会議[かいぎ]に 出席[しゅっせき]した。	I attended a meeting with a business partner.	オンラインでの 取引[とりひき]が 増[ふ]えている。	Online transactions are increasing.	Aと取引する／取引先	取引先 = client/business partner. Note: no okurigana in standard writing (取引, not 取り引き).	N3 batch5 day25 noun
請求	621	請求[せいきゅう]	せいきゅう	noun	noun / suru-verb	billing; claim; demand for payment	बिल; भुक्तानी माग	先月[せんげつ]の 請求[せいきゅう] 書[しょ]が 届[とど]いた。	Last month's invoice arrived.	修理[しゅうり] 代[だい]を 請求[せいきゅう]された。	I was billed for the repair cost.	身[み]に 覚[おぼ]えのない 請求[せいきゅう]には 注意[ちゅうい]してください。	Beware of bills for things you do not recognize.	AにBを請求する／請求書	請求書 = invoice. 領収書 (day 27) = receipt. Same 求 as 求める (batch1).	N3 batch5 day25 noun
提供	622	提供[ていきょう]	ていきょう	noun	noun / suru-verb	provision; offering; supply	प्रदान; उपलब्ध गराउनु	この 番組[ばんぐみ]はご 覧[らん]のスポンサーの 提供[ていきょう]でお 送[おく]りします。	This program is brought to you by the following sponsors.	会社[かいしゃ]は 社員[しゃいん]に 昼食[ちゅうしょく]を 無料[むりょう]で 提供[ていきょう]している。	The company provides lunch to employees for free.	サービスの 提供[ていきょう]を 一時[いちじ] 停止[ていし]します。	Provision of the service will be temporarily suspended.	AにBを提供する／情報提供	情報提供 = providing information. TV sponsor line is the classic example.	N3 batch5 day25 noun
保証	623	保証[ほしょう]	ほしょう	noun	noun / suru-verb	guarantee; warranty	ग्यारेन्टी; वारेन्टी	この 製品[せいひん]は 一年[いちねん] 間[かん] 保証[ほしょう]されています。	This product is guaranteed for one year.	保証[ほしょう] 書[しょ]をなくさないように 保管[ほかん]してください。	Please keep the warranty card so you do not lose it.	成功[せいこう]を 保証[ほしょう]することはできない。	I cannot guarantee success.	Aを保証する／保証書／保証人	TRAP: 保証 (guarantee) / 保障 (security, 社会保障) / 補償 (compensation) — all ほしょう. 保証人 = guarantor (apartment rentals!).	N3 batch5 day25 noun
故障	624	故障[こしょう]	こしょう	noun	noun / suru-verb	breakdown; malfunction	बिग्रनु; खराबी	エレベーターが 故障[こしょう]して 動[うご]かない。	The elevator has broken down and is not moving.	パソコンの 故障[こしょう]で、データが 消[き]えてしまった。	Due to a computer malfunction, the data was lost.	故障[こしょう]の 原因[げんいん]を 調[しら]べている。	We are investigating the cause of the breakdown.	Aが故障する／故障中	故障中 = 'Out of order' sign. Machines only — people are 病気/けが.	N3 batch5 day25 noun
停電	625	停電[ていでん]	ていでん	noun	noun / suru-verb	power outage; blackout	बिजुली जानु	台風[たいふう]で 一晩[ひとばん] 中[じゅう] 停電[ていでん]した。	The typhoon caused a blackout all night.	停電[ていでん]に 備[そな]えて 懐中[かいちゅう] 電灯[でんとう]を 用意[ようい]しておく。	I keep a flashlight ready in case of a power outage.	急[きゅう]な 停電[ていでん]でサーバーが 止[と]まった。	A sudden power outage stopped the server.	停電する／停電に備える	停 (stop) + 電. Family: 停止 (stop), 停車 (train stopping), 断水 = water outage.	N3 batch5 day25 noun
国民	626	国民[こくみん]	こくみん	noun	noun	the people (of a nation); citizens	जनता; नागरिक	国民[こくみん]の 意見[いけん]を 政治[せいじ]に 反映[はんえい]させるべきだ。	The people's opinions should be reflected in politics.	国民[こくみん]の 祝日[しゅくじつ]は 会社[かいしゃ]が 休[やす]みだ。	On national holidays, the company is closed.	国民[こくみん] 一人[ひとり]ひとりに 責任[せきにん]がある。	Each and every citizen has responsibility.	国民の＋N／国民一人ひとり	国民 = the nation's people; 市民 = city residents/citizens; 住民 = residents (local).	N3 batch5 day26 noun
世代	627	世代[せだい]	せだい	noun	noun	generation	पुस्ता	若[わか]い 世代[せだい]はテレビをあまり 見[み]ない。	The younger generation does not watch much TV.	親[おや]の 世代[せだい]と 考[かんが]え 方[かた]が 違[ちが]う。	My way of thinking differs from my parents' generation.	世代[せだい]を 超[こ]えて 愛[あい]される 歌[うた]だ。	It is a song loved across generations.	〜世代（若い世代）／世代を超えて	世代 = generation (age group); 時代 (batch4) = era. Not the same.	N3 batch5 day26 noun
都会	628	都会[とかい]	とかい	noun	noun	the city; urban area	सहर (ठूलो); सहरी क्षेत्र	都会[とかい]の 生活[せいかつ]は 便利[べんり]だが、 疲[つか]れる。	City life is convenient but tiring.	都会[とかい]から 田舎[いなか]に 引[ひ]っ 越[こ]す 人[ひと]が 増[ふ]えている。	More people are moving from the city to the countryside.	彼[かれ]は 都会[とかい] 育[そだ]ちで、 虫[むし]が 苦手[にがて]だ。	He grew up in the city and is bad with insects.	都会の＋N／都会↔田舎	都会 = 'the city' as a lifestyle (vs 田舎). 都市 (batch3) = a city (formal/statistical).	N3 batch5 day26 noun
郊外	629	郊外[こうがい]	こうがい	noun	noun	suburbs; outskirts	उपनगर; सहर बाहिर	東京[とうきょう]の 郊外[こうがい]に 家[いえ]を 買[か]った。	I bought a house in the suburbs of Tokyo.	郊外[こうがい]は 家賃[やちん]が 安[やす]くて 静[しず]かだ。	The suburbs are cheap in rent and quiet.	週末[しゅうまつ]は 郊外[こうがい]の 大[おお]きなショッピングモールに 行[い]く。	On weekends we go to a big shopping mall in the suburbs.	〜の郊外／郊外に住む	Homophone 公害 (こうがい) = pollution — different word. 郊外 ↔ 都心 (city center).	N3 batch5 day26 noun
交通	630	交通[こうつう]	こうつう	noun	noun	traffic; transportation	यातायात	この 辺[あた]りは 交通[こうつう]の 便[べん]がいい。	This area has good transport access.	交通[こうつう] 事故[じこ]に 気[き]をつけてください。	Please be careful of traffic accidents.	雪[ゆき]で 交通[こうつう]が 乱[みだ]れている。	Transport is disrupted by snow.	交通の便がいい／交通事故／交通費	交通費 = transportation expenses (reimbursement!). 交通の便 = access. 交通手段 with 手段 (batch4).	N3 batch5 day26 noun
道路	631	道路[どうろ]	どうろ	noun	noun	road; highway	सडक	この 道路[どうろ]は 朝[あさ]、とても 混[こ]む。	This road gets very crowded in the morning.	道路[どうろ] 工事[こうじ]のため、 通行止[つうこうど]めになっている。	Due to road construction, it is closed to traffic.	高速[こうそく] 道路[どうろ]を 使[つか]えば 二時間[にじかん]で 着[つ]く。	If you use the expressway, you arrive in two hours.	道路を渡る／高速道路／道路工事	道路 = road (formal); 道 = road/way (everyday). 高速道路 = expressway.	N3 batch5 day26 noun
横断	632	横断[おうだん]	おうだん	noun	noun / suru-verb	crossing (a road); traversing	पार गर्नु (सडक)	横断[おうだん] 歩道[ほどう]を 渡[わた]りましょう。	Let us cross at the crosswalk.	ここで 道路[どうろ]を 横断[おうだん]するのは 危険[きけん]だ。	Crossing the road here is dangerous.	彼[かれ]は 自転車[じてんしゃ]で 日本[にほん]を 横断[おうだん]した。	He crossed Japan by bicycle.	Aを横断する／横断歩道／横断禁止	横断歩道 = crosswalk; 横断禁止 = no crossing (signs). 横 (side) + 断 (cut across).	N3 batch5 day26 noun
標識	633	標識[ひょうしき]	ひょうしき	noun	noun	sign (road/traffic); marker	सङ्केत (ट्राफिक); चिह्न	道路[どうろ] 標識[ひょうしき]の 意味[いみ]を 覚[おぼ]えなければならない。	You have to memorize the meanings of road signs.	標識[ひょうしき]に 従[したが]って 運転[うんてん]してください。	Please drive following the signs.	この 標識[ひょうしき]は 駐車[ちゅうしゃ] 禁止[きんし]を 表[あらわ]している。	This sign indicates no parking.	道路標識／標識に従う	標識 = official signs (traffic); 看板 = signboard (shops). Driving-test word.	N3 batch5 day26 noun
建設	634	建設[けんせつ]	けんせつ	noun	noun / suru-verb	construction (large-scale)	निर्माण (ठूलो)	駅[えき]の 近[ちか]くに 新[あたら]しいビルが 建設[けんせつ] 中[ちゅう]だ。	A new building is under construction near the station.	この 橋[はし]の 建設[けんせつ]には 十年[じゅうねん]かかった。	This bridge took ten years to build.	父[ちち]は 建設[けんせつ] 会社[がいしゃ]で 働[はたら]いている。	My father works at a construction company.	Aを建設する／建設中／建設会社	建設 = large projects (bridges, buildings); 工事 (batch3) = the work at the site; 建築 = architecture.	N3 batch5 day26 noun
設備	635	設備[せつび]	せつび	noun	noun	facilities; equipment (installed)	सुविधा; उपकरण (जडान गरिएको)	この ホテルは 設備[せつび]が 整[ととの]っている。	This hotel is well equipped.	古[ふる]い 設備[せつび]を 新[あたら]しいものに 取[と]り 替[か]えた。	We replaced the old equipment with new.	工場[こうじょう]の 設備[せつび]に 問題[もんだい]が 見[み]つかった。	A problem was found in the factory's equipment.	設備が整っている／設備を整える	Fixed installations (AC, plumbing, machines). 装置 = a device; 道具 = tool.	N3 batch5 day26 noun
設計	636	設計[せっけい]	せっけい	noun	noun / suru-verb	design (engineering, architecture); planning	डिजाइन (इन्जिनियरिङ); योजना	この 建物[たてもの]は 有名[ゆうめい]な 建築家[けんちくか]が 設計[せっけい]した。	This building was designed by a famous architect.	システムの 設計[せっけい]に 三か月[さんかげつ]かかった。	System design took three months.	人生[じんせい] 設計[せっけい]を 考[かんが]える 時期[じき]だ。	It is time to think about life planning.	Aを設計する／設計図	Engineering design (not fashion — that is デザイン). Your daily word: システム設計. 設計図 = blueprint.	N3 batch5 day26 noun
資源	637	資源[しげん]	しげん	noun	noun	resources (natural)	स्रोत (प्राकृतिक)	日本[にほん]は 資源[しげん]の 少[すく]ない 国[くに]だ。	Japan is a country with few natural resources.	資源[しげん]を 大切[たいせつ]に 使[つか]おう。	Let us use resources carefully.	リサイクルは 資源[しげん]の 無駄[むだ]を 減[へ]らす。	Recycling reduces waste of resources.	資源が豊か・少ない／資源を大切にする	Natural resources. Also 人的資源 = human resources. Garbage sorting: 資源ごみ = recyclables!	N3 batch5 day26 noun
燃料	638	燃料[ねんりょう]	ねんりょう	noun	noun	fuel	इन्धन	燃料[ねんりょう]の 値段[ねだん]が 上[あ]がっている。	Fuel prices are rising.	この 車[くるま]は 燃料[ねんりょう]をあまり 使[つか]わない。	This car does not use much fuel.	燃料[ねんりょう]が 切[き]れそうなので、 給油[きゅうゆ]しよう。	Fuel is about to run out, so let us refuel.	燃料が切れる／燃料代	燃 = burn (燃える vi, 燃やす vt). Garbage: 燃えるごみ / 燃えないごみ.	N3 batch5 day26 noun
電力	639	電力[でんりょく]	でんりょく	noun	noun	electric power; electricity (supply)	बिजुली शक्ति	夏[なつ]は 電力[でんりょく]の 使用[しよう] 量[りょう]が 増[ふ]える。	Electricity usage increases in summer.	電力[でんりょく] 不足[ぶそく]で、 節電[せつでん]が 呼[よ]びかけられた。	Due to a power shortage, people were urged to save electricity.	太陽光[たいようこう]で 電力[でんりょく]を 作[つく]る。	Electricity is generated from solar power.	電力不足／電力会社	電力 = power as a supply/quantity; 電気 = electricity (everyday). 電力会社 = utility company.	N3 batch5 day26 noun
汚染	640	汚染[おせん]	おせん	noun	noun / suru-verb	pollution; contamination	प्रदूषण	川[かわ]の 汚染[おせん]が 深刻[しんこく]になっている。	River pollution is becoming serious.	工場[こうじょう]からの 排水[はいすい]が 海[うみ]を 汚染[おせん]した。	Wastewater from the factory contaminated the sea.	大気[たいき] 汚染[おせん]で 空[そら]が 白[しろ]くかすんでいる。	The sky is hazy white with air pollution.	Aを汚染する／大気汚染・水質汚染	汚 = dirty (汚れる, batch2). 大気汚染 = air pollution. 公害 = pollution as social harm.	N3 batch5 day26 noun
破壊	641	破壊[はかい]	はかい	noun	noun / suru-verb	destruction	विनाश	地震[じしん]で 多[おお]くの 建物[たてもの]が 破壊[はかい]された。	Many buildings were destroyed in the earthquake.	森[もり]の 破壊[はかい]が 動物[どうぶつ]の 生活[せいかつ]を 脅[おびや]かしている。	Forest destruction threatens animals' lives.	環境[かんきょう] 破壊[はかい]を 止[と]めなければならない。	We must stop environmental destruction.	Aを破壊する／環境破壊	破 = break (破る, batch2). 環境破壊 ↔ 環境保護 (next).	N3 batch5 day26 noun
保護	642	保護[ほご]	ほご	noun	noun / suru-verb	protection; conservation	संरक्षण; सुरक्षा	この 鳥[とり]は 法律[ほうりつ]で 保護[ほご]されている。	This bird is protected by law.	自然[しぜん] 保護[ほご]の 活動[かつどう]に 参加[さんか]した。	I took part in a nature conservation activity.	個人[こじん] 情報[じょうほう]の 保護[ほご]は 企業[きぎょう]の 責任[せきにん]だ。	Protecting personal information is a company's responsibility.	Aを保護する／保護者／個人情報保護	保護者 = guardian (school forms — yours for Cali). 個人情報保護 = data protection, your field.	N3 batch5 day26 noun
植物	643	植物[しょくぶつ]	しょくぶつ	noun	noun	plant (botanical)	बिरुवा; वनस्पति	部屋[へや]に 植物[しょくぶつ]を 置[お]くと 気分[きぶん]が 落[お]ち 着[つ]く。	Having plants in the room calms me.	この 植物[しょくぶつ]は 水[みず]をあまり 必要[ひつよう]としない。	This plant does not need much water.	植物[しょくぶつ] 園[えん]で 珍[めずら]しい 花[はな]を 見[み]た。	I saw rare flowers at the botanical garden.	植物を育てる／動物と植物	植物 ↔ 動物. 観葉植物 = houseplant. 植える = to plant (verb).	N3 batch5 day26 noun
収穫	644	収穫[しゅうかく]	しゅうかく	noun	noun / suru-verb	harvest; gain (results)	फसल; उपलब्धि	秋[あき]は 米[こめ]の 収穫[しゅうかく]の 時期[じき]だ。	Autumn is rice harvest season.	今年[ことし]は 天気[てんき]がよくて、 収穫[しゅうかく]が 多[おお]かった。	The weather was good this year and the harvest was big.	今日[きょう]の 会議[かいぎ]は 収穫[しゅうかく]が 大[おお]きかった。	Today's meeting was very fruitful.	Aを収穫する／収穫がある	Literal harvest AND 'what you got out of it' (収穫があった = it was worthwhile).	N3 batch5 day26 noun
製品	645	製品[せいひん]	せいひん	noun	noun	product; manufactured goods	उत्पादन (सामान)	この 会社[かいしゃ]の 製品[せいひん]は 品質[ひんしつ]が 高[たか]い。	This company's products are high quality.	新[あたら]しい 製品[せいひん]を 来月[らいげつ] 発売[はつばい]する。	We will release a new product next month.	製品[せいひん]に 問題[もんだい]があれば 交換[こうかん]します。	If there is a problem with the product, we will exchange it.	〜の製品／新製品	製品 = manufactured product; 商品 = goods for sale (merchandise); 作品 (batch3) = creative work.	N3 batch5 day26 noun
製造	646	製造[せいぞう]	せいぞう	noun	noun / suru-verb	manufacturing; production	उत्पादन (कारखाना)	この 工場[こうじょう]では 車[くるま]の 部品[ぶひん]を 製造[せいぞう]している。	This factory manufactures car parts.	製造[せいぞう] 年月日[ねんがっぴ]を 確認[かくにん]してください。	Please check the date of manufacture.	製造[せいぞう] 業[ぎょう]は 日本[にほん]の 重要[じゅうよう]な 産業[さんぎょう]だ。	Manufacturing is an important industry in Japan.	Aを製造する／製造業／製造日	製造業 = manufacturing sector. 生産 (batch2) = production (broader, incl. farming).	N3 batch5 day26 noun
部品	647	部品[ぶひん]	ぶひん	noun	noun	part; component	पार्टपुर्जा	車[くるま]の 部品[ぶひん]を 取[と]り 替[か]えた。	I replaced a car part.	この 部品[ぶひん]は 海外[かいがい]から 輸入[ゆにゅう]している。	This part is imported from overseas.	部品[ぶひん]が 足[た]りなくて、 生産[せいさん]が 止[と]まった。	Production stopped for lack of parts.	部品を交換する／部品が足りない	部品 = mechanical parts; 部分 (batch1) = a portion/section. Different words.	N3 batch5 day26 noun
品質	648	品質[ひんしつ]	ひんしつ	noun	noun	quality (of goods)	गुणस्तर	値段[ねだん]は 高[たか]いが、 品質[ひんしつ]は 確[たし]かだ。	The price is high, but the quality is reliable.	品質[ひんしつ] 管理[かんり]を 厳[きび]しく 行[おこな]っている。	We carry out strict quality control.	品質[ひんしつ]を 落[お]とさずにコストを 下[さ]げたい。	We want to lower costs without lowering quality.	品質がいい・高い／品質管理	品質 = quality of products; 質 (しつ) = quality generally. 品質管理 = QC — data-quality parallels.	N3 batch5 day26 noun
在庫	649	在庫[ざいこ]	ざいこ	noun	noun	stock; inventory	भण्डार (सामान); स्टक	その 商品[しょうひん]は 今[いま]、 在庫[ざいこ]がありません。	That item is currently out of stock.	在庫[ざいこ]を 確認[かくにん]してから、ご 連絡[れんらく]します。	I will contact you after checking stock.	年末[ねんまつ]に 在庫[ざいこ]の 整理[せいり]をする。	We sort out inventory at year-end.	在庫がある・ない／在庫を確認する	在庫切れ = out of stock. 在 = exist + 庫 = warehouse. Retail-site word.	N3 batch5 day26 noun
